Load,Active set ID
"(0.0, 0.0, 0.0, 0.0, 1.19, 0.0, 0.73, 0.0, 0.91, 2971)",2
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.34, 0.0, 1.79, 2194)",2
"(0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 1.42, 0.0, 1.68, 3363)",3
"(0.0, 0.0, 0.0, 0.0, 0.49, 0.0, 1.33, 0.0, 0.91, 3228)",3
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 0.96, 0.0, 0.95, 2265)",1
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 1.23, 0.0, 0.76, 3200)",3
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.93, 0.0, 0.74, 2633)",1
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.13, 0.0, 0.67, 2239)",2
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.01, 0.0, 0.78, 3429)",1
"(0.0, 0.0, 0.0, 0.0, 1.17, 0.0, 0.67, 0.0, 0.89, 2474)",2
"(0.0, 0.0, 0.0, 0.0, 1.32, 0.0, 0.72, 0.0, 1.43, 2587)",2
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 0.73, 0.0, 0.71, 3831)",3
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 1.16, 0.0, 1.75, 2284)",2
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.98, 0.0, 1.5, 2976)",2
"(0.0, 0.0, 0.0, 0.0, 1.21, 0.0, 0.92, 0.0, 0.83, 2700)",2
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 1.08, 0.0, 1.21, 3474)",3
"(0.0, 0.0, 0.0, 0.0, 0.66, 0.0, 1.48, 0.0, 1.63, 2559)",2
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.83, 0.0, 1.77, 3604)",3
"(0.0, 0.0, 0.0, 0.0, 1.01, 0.0, 1.45, 0.0, 1.12, 2711)",2
"(0.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.77, 0.0, 0.76, 3822)",1
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 0.59, 0.0, 0.67, 3383)",1
"(0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 1.01, 0.0, 1.21, 2721)",2
"(0.0, 0.0, 0.0, 0.0, 0.48, 0.0, 1.04, 0.0, 1.57, 3173)",3
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.88, 0.0, 1.34, 2437)",2
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 1.29, 0.0, 0.88, 3265)",3
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 1.25, 0.0, 1.22, 2911)",2
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 0.66, 0.0, 1.54, 3154)",3
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 0.68, 0.0, 1.68, 2094)",2
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.46, 0.0, 0.93, 3700)",3
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.26, 0.0, 1.12, 2783)",2
"(0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 0.54, 0.0, 1.23, 2423)",1
"(0.0, 0.0, 0.0, 0.0, 1.01, 0.0, 1.44, 0.0, 0.72, 3256)",3
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 0.83, 0.0, 1.18, 2404)",2
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.88, 0.0, 1.03, 3742)",1
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 1.45, 0.0, 0.85, 3631)",3
"(0.0, 0.0, 0.0, 0.0, 1.32, 0.0, 0.85, 0.0, 1.74, 2483)",2
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 0.95, 0.0, 1.34, 2596)",2
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 1.06, 0.0, 1.85, 2140)",2
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 0.51, 0.0, 0.96, 3133)",1
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.04, 0.0, 0.99, 3804)",3
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 1.31, 0.0, 0.88, 3425)",3
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 0.88, 0.0, 0.72, 2895)",1
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 1.08, 0.0, 1.32, 3847)",3
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.32, 0.0, 0.92, 2019)",2
"(0.0, 0.0, 0.0, 0.0, 0.66, 0.0, 1.39, 0.0, 1.62, 2482)",2
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.56, 0.0, 0.81, 3578)",1
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.32, 0.0, 1.24, 2136)",2
"(0.0, 0.0, 0.0, 0.0, 1.21, 0.0, 1.42, 0.0, 1.25, 3638)",3
"(0.0, 0.0, 0.0, 0.0, 1.19, 0.0, 0.94, 0.0, 1.0, 2585)",2
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 1.26, 0.0, 1.39, 3781)",3
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.29, 0.0, 1.15, 2257)",2
"(0.0, 0.0, 0.0, 0.0, 1.33, 0.0, 1.29, 0.0, 1.01, 3712)",3
"(0.0, 0.0, 0.0, 0.0, 1.14, 0.0, 1.38, 0.0, 0.75, 3513)",3
"(0.0, 0.0, 0.0, 0.0, 0.64, 0.0, 0.95, 0.0, 1.17, 2153)",2
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.35, 0.0, 1.48, 2340)",2
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.7, 0.0, 1.66, 2063)",2
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 1.05, 0.0, 1.02, 3727)",3
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.51, 0.0, 1.08, 3875)",1
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.34, 0.0, 1.29, 2924)",2
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 1.2, 0.0, 1.78, 3651)",3
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.43, 0.0, 0.74, 2398)",2
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 1.14, 0.0, 0.91, 2438)",2
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 1.04, 0.0, 1.76, 3056)",3
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.12, 0.0, 1.38, 2360)",2
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.42, 0.0, 0.87, 3892)",3
"(0.0, 0.0, 0.0, 0.0, 1.09, 0.0, 0.52, 0.0, 1.35, 2505)",2
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 0.5, 0.0, 1.06, 2843)",2
"(0.0, 0.0, 0.0, 0.0, 1.06, 0.0, 0.67, 0.0, 1.4, 3679)",3
"(0.0, 0.0, 0.0, 0.0, 0.68, 0.0, 1.03, 0.0, 1.02, 2471)",2
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 1.02, 0.0, 0.63, 3115)",1
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.52, 0.0, 1.31, 2058)",2
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 1.39, 0.0, 1.81, 3247)",3
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 0.68, 0.0, 1.65, 3797)",3
"(0.0, 0.0, 0.0, 0.0, 1.15, 0.0, 1.08, 0.0, 1.3, 2029)",2
"(0.0, 0.0, 0.0, 0.0, 1.32, 0.0, 0.75, 0.0, 1.12, 2739)",2
"(0.0, 0.0, 0.0, 0.0, 1.15, 0.0, 1.24, 0.0, 0.94, 3770)",3
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.17, 0.0, 1.33, 2176)",2
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 1.1, 0.0, 1.45, 2616)",2
"(0.0, 0.0, 0.0, 0.0, 1.21, 0.0, 0.71, 0.0, 1.63, 2771)",2
"(0.0, 0.0, 0.0, 0.0, 0.91, 0.0, 1.25, 0.0, 0.82, 2586)",2
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.58, 0.0, 1.37, 2204)",2
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.71, 0.0, 1.42, 2456)",1
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.9, 0.0, 0.7, 2451)",2
"(0.0, 0.0, 0.0, 0.0, 1.19, 0.0, 0.63, 0.0, 1.17, 3880)",3
"(0.0, 0.0, 0.0, 0.0, 1.01, 0.0, 0.68, 0.0, 1.1, 2193)",2
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 0.8, 0.0, 0.82, 2815)",1
"(0.0, 0.0, 0.0, 0.0, 1.33, 0.0, 1.35, 0.0, 0.63, 2505)",2
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.97, 0.0, 1.77, 3309)",3
"(0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 1.42, 0.0, 1.07, 3583)",3
"(0.0, 0.0, 0.0, 0.0, 1.26, 0.0, 1.14, 0.0, 1.42, 3071)",3
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.93, 0.0, 1.55, 2471)",2
"(0.0, 0.0, 0.0, 0.0, 0.73, 0.0, 0.71, 0.0, 0.98, 2118)",1
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 0.89, 0.0, 1.43, 2211)",2
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 0.8, 0.0, 0.82, 3850)",3
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 0.65, 0.0, 1.32, 2103)",1
"(0.0, 0.0, 0.0, 0.0, 0.97, 0.0, 1.32, 0.0, 1.61, 2339)",2
"(0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.74, 0.0, 0.86, 2385)",1
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 0.79, 0.0, 1.06, 2391)",2
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 0.52, 0.0, 1.23, 2834)",1
"(0.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.8, 0.0, 0.62, 2131)",1
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 1.5, 0.0, 0.97, 3266)",3
"(0.0, 0.0, 0.0, 0.0, 1.19, 0.0, 1.06, 0.0, 1.55, 2794)",2
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 0.93, 0.0, 0.8, 3072)",1
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.25, 0.0, 1.78, 2916)",2
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 0.75, 0.0, 1.6, 2343)",2
"(0.0, 0.0, 0.0, 0.0, 0.68, 0.0, 0.77, 0.0, 1.71, 3444)",3
"(0.0, 0.0, 0.0, 0.0, 1.12, 0.0, 1.02, 0.0, 0.83, 2803)",2
"(0.0, 0.0, 0.0, 0.0, 1.21, 0.0, 0.71, 0.0, 1.2, 3388)",3
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 0.77, 0.0, 1.11, 2354)",1
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 1.03, 0.0, 1.73, 2725)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.06, 0.0, 1.58, 2274)",2
"(0.0, 0.0, 0.0, 0.0, 1.04, 0.0, 0.79, 0.0, 1.84, 2927)",2
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 0.72, 0.0, 0.91, 2779)",2
"(0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 1.12, 0.0, 0.63, 2986)",2
"(0.0, 0.0, 0.0, 0.0, 0.66, 0.0, 1.35, 0.0, 1.6, 3156)",3
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 0.84, 0.0, 1.74, 3323)",3
"(0.0, 0.0, 0.0, 0.0, 1.09, 0.0, 0.69, 0.0, 1.55, 3675)",3
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 0.76, 0.0, 1.67, 3421)",3
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 1.02, 0.0, 0.8, 3190)",3
"(0.0, 0.0, 0.0, 0.0, 0.64, 0.0, 1.03, 0.0, 0.96, 3233)",1
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.59, 0.0, 1.54, 2881)",2
"(0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.41, 0.0, 1.56, 2435)",2
"(0.0, 0.0, 0.0, 0.0, 1.17, 0.0, 0.51, 0.0, 1.79, 3124)",3
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.58, 0.0, 1.44, 2568)",2
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 1.15, 0.0, 1.44, 3600)",3
"(0.0, 0.0, 0.0, 0.0, 1.14, 0.0, 0.91, 0.0, 1.84, 3176)",3
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 0.58, 0.0, 1.8, 3302)",3
"(0.0, 0.0, 0.0, 0.0, 1.15, 0.0, 0.52, 0.0, 0.86, 2478)",1
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.59, 0.0, 1.12, 3334)",1
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 1.04, 0.0, 0.97, 2724)",2
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 0.73, 0.0, 0.66, 3055)",1
"(0.0, 0.0, 0.0, 0.0, 0.97, 0.0, 0.96, 0.0, 1.79, 2062)",2
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 0.78, 0.0, 0.79, 2428)",1
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 1.48, 0.0, 1.52, 2438)",2
"(0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 1.24, 0.0, 1.6, 3425)",3
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 1.16, 0.0, 1.72, 3262)",3
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 1.13, 0.0, 1.57, 2994)",2
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 0.88, 0.0, 1.6, 2433)",2
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 1.37, 0.0, 1.66, 2086)",2
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 0.95, 0.0, 0.76, 2220)",1
"(0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 1.13, 0.0, 1.62, 2718)",2
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 0.68, 0.0, 0.91, 2817)",1
"(0.0, 0.0, 0.0, 0.0, 1.14, 0.0, 0.84, 0.0, 1.58, 2406)",2
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 1.01, 0.0, 1.55, 2995)",2
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.79, 0.0, 1.65, 3530)",3
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 0.75, 0.0, 1.28, 2047)",2
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.5, 0.0, 1.03, 3846)",1
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 0.51, 0.0, 1.6, 2517)",2
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 1.39, 0.0, 1.28, 2465)",2
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.09, 0.0, 0.96, 3243)",1
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 0.79, 0.0, 0.81, 3138)",1
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.04, 0.0, 1.17, 2664)",2
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 0.78, 0.0, 1.48, 2259)",2
"(0.0, 0.0, 0.0, 0.0, 0.49, 0.0, 1.37, 0.0, 1.43, 2272)",2
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 0.94, 0.0, 1.45, 3109)",3
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.91, 0.0, 1.69, 2464)",2
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.0, 0.0, 0.66, 3380)",1
"(0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.27, 0.0, 1.58, 3424)",3
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 1.42, 0.0, 0.67, 2982)",2
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 0.96, 0.0, 0.86, 3546)",1
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.61, 0.0, 1.3, 3638)",1
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 1.12, 0.0, 0.92, 2504)",1
"(0.0, 0.0, 0.0, 0.0, 1.06, 0.0, 0.93, 0.0, 0.93, 3540)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.67, 0.0, 1.0, 3790)",1
"(0.0, 0.0, 0.0, 0.0, 0.73, 0.0, 0.87, 0.0, 1.14, 2688)",2
"(0.0, 0.0, 0.0, 0.0, 0.92, 0.0, 1.42, 0.0, 0.8, 3010)",3
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 1.34, 0.0, 1.64, 3282)",3
"(0.0, 0.0, 0.0, 0.0, 1.09, 0.0, 1.07, 0.0, 0.97, 3676)",3
"(0.0, 0.0, 0.0, 0.0, 1.24, 0.0, 0.83, 0.0, 1.51, 2268)",2
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 0.88, 0.0, 1.25, 2707)",2
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 1.28, 0.0, 1.1, 2649)",2
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.73, 0.0, 1.56, 3675)",3
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 1.07, 0.0, 0.75, 2677)",2
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 1.17, 0.0, 0.72, 2642)",1
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.13, 0.0, 0.62, 2798)",2
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.55, 0.0, 1.17, 2258)",2
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.73, 0.0, 1.16, 2777)",1
"(0.0, 0.0, 0.0, 0.0, 1.15, 0.0, 0.7, 0.0, 1.14, 2979)",2
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 1.2, 0.0, 1.81, 2679)",2
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.13, 0.0, 1.73, 2288)",2
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.11, 0.0, 1.67, 3785)",3
"(0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 1.49, 0.0, 1.47, 2145)",2
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 0.98, 0.0, 0.64, 3412)",3
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.0, 0.0, 1.74, 2224)",2
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 1.28, 0.0, 1.02, 3374)",3
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 1.21, 0.0, 1.4, 2916)",2
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 0.94, 0.0, 1.81, 3383)",3
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.69, 0.0, 1.72, 2580)",2
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 0.85, 0.0, 1.82, 3258)",3
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 0.53, 0.0, 1.39, 2646)",1
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.51, 0.0, 1.08, 2675)",1
"(0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.1, 0.0, 1.64, 3605)",3
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 1.31, 0.0, 1.65, 3508)",3
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.04, 0.0, 1.23, 2817)",2
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 1.42, 0.0, 1.19, 3034)",3
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 1.1, 0.0, 1.75, 3448)",3
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 1.18, 0.0, 1.48, 3406)",3
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.88, 0.0, 1.07, 2612)",1
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 0.63, 0.0, 1.6, 3250)",3
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.35, 0.0, 1.25, 3760)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.79, 0.0, 0.88, 3110)",1
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 1.41, 0.0, 1.51, 2793)",2
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.04, 0.0, 0.78, 2050)",2
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 1.05, 0.0, 1.0, 3669)",1
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.31, 0.0, 1.5, 3252)",3
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.89, 0.0, 1.28, 3145)",3
"(0.0, 0.0, 0.0, 0.0, 1.01, 0.0, 0.51, 0.0, 1.4, 3355)",3
"(0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 0.78, 0.0, 1.68, 3200)",3
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 0.68, 0.0, 1.77, 2555)",2
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 1.37, 0.0, 1.53, 3068)",3
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.81, 0.0, 1.77, 3361)",3
"(0.0, 0.0, 0.0, 0.0, 0.49, 0.0, 1.22, 0.0, 1.06, 2697)",2
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 1.35, 0.0, 0.94, 3884)",3
"(0.0, 0.0, 0.0, 0.0, 1.19, 0.0, 0.69, 0.0, 1.34, 3736)",3
"(0.0, 0.0, 0.0, 0.0, 1.25, 0.0, 1.22, 0.0, 1.1, 3181)",3
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 0.5, 0.0, 1.52, 2585)",1
"(0.0, 0.0, 0.0, 0.0, 1.25, 0.0, 0.62, 0.0, 1.48, 2245)",2
"(0.0, 0.0, 0.0, 0.0, 0.91, 0.0, 0.7, 0.0, 0.79, 3828)",1
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.36, 0.0, 1.48, 3223)",3
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.21, 0.0, 0.79, 3652)",3
"(0.0, 0.0, 0.0, 0.0, 0.66, 0.0, 0.9, 0.0, 1.29, 2574)",2
"(0.0, 0.0, 0.0, 0.0, 1.33, 0.0, 1.33, 0.0, 1.0, 3480)",3
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.06, 0.0, 0.78, 2793)",2
"(0.0, 0.0, 0.0, 0.0, 0.68, 0.0, 0.58, 0.0, 1.39, 2069)",1
"(0.0, 0.0, 0.0, 0.0, 1.17, 0.0, 1.33, 0.0, 1.69, 2062)",2
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 1.29, 0.0, 0.98, 3874)",3
"(0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 0.7, 0.0, 1.07, 2924)",2
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 0.5, 0.0, 1.62, 3861)",3
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 0.85, 0.0, 1.23, 2259)",2
"(0.0, 0.0, 0.0, 0.0, 1.12, 0.0, 0.54, 0.0, 1.66, 3499)",3
"(0.0, 0.0, 0.0, 0.0, 0.97, 0.0, 1.22, 0.0, 1.03, 3503)",3
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.97, 0.0, 1.6, 3185)",3
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.92, 0.0, 1.19, 3599)",3
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 1.32, 0.0, 1.46, 2420)",2
"(0.0, 0.0, 0.0, 0.0, 0.49, 0.0, 0.61, 0.0, 1.59, 3463)",1
"(0.0, 0.0, 0.0, 0.0, 1.13, 0.0, 0.95, 0.0, 1.26, 3863)",3
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.22, 0.0, 1.55, 2947)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 0.7, 0.0, 0.84, 3769)",1
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.16, 0.0, 0.88, 2213)",2
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.46, 0.0, 1.51, 2096)",2
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.02, 0.0, 0.8, 3757)",3
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 0.99, 0.0, 1.7, 3803)",3
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 1.18, 0.0, 1.29, 2107)",2
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.48, 0.0, 1.58, 2830)",2
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 0.85, 0.0, 1.4, 2163)",2
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.36, 0.0, 0.83, 3616)",3
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.9, 0.0, 0.66, 2308)",1
"(0.0, 0.0, 0.0, 0.0, 0.68, 0.0, 1.38, 0.0, 1.27, 2926)",2
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.03, 0.0, 1.37, 2699)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.18, 0.0, 1.31, 2649)",2
"(0.0, 0.0, 0.0, 0.0, 0.67, 0.0, 1.38, 0.0, 1.31, 3044)",3
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 1.22, 0.0, 1.49, 2802)",2
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 1.37, 0.0, 1.41, 3746)",3
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 0.68, 0.0, 0.69, 3203)",1
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 1.04, 0.0, 1.86, 2542)",2
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 0.9, 0.0, 1.57, 3841)",3
"(0.0, 0.0, 0.0, 0.0, 1.24, 0.0, 1.33, 0.0, 1.56, 2998)",2
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 1.38, 0.0, 1.56, 3786)",3
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 1.21, 0.0, 1.15, 2969)",2
"(0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 1.5, 0.0, 0.63, 2442)",2
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 1.01, 0.0, 0.63, 2494)",1
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 1.39, 0.0, 0.69, 2514)",2
"(0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 1.0, 0.0, 0.73, 2257)",1
